platform,product_id,old_quantity,new_quantity,difference,run_timestamp,stock_AS-PL,stock_Abakus,stock_Airstal,stock_JPGROUP,stock_NTY,stock_Primeturbo,stock_Storm,stock_eminia trading
07,0080160011,10,3,-7,20250812_135901,0,3,0,0,0,0,0,0
07,0080160014,8,7,-1,20250812_135901,0,7,0,0,0,0,0,0
07,0080160015,10,5,-5,20250812_135901,0,5,0,0,0,0,0,0
07,0080160016,10,6,-4,20250812_135901,0,6,0,0,0,0,0,0
07,0080170014,10,0,-10,20250812_135901,0,0,0,0,0,0,0,0
07,0090140005,0,5,5,20250812_135901,0,5,0,0,0,0,0,0
07,0090140007,0,8,8,20250812_135901,0,8,0,0,0,0,0,0
07,0090140016,10,4,-6,20250812_135901,0,4,0,0,0,0,0,0
07,0090140017,10,0,-10,20250812_135901,0,0,0,0,0,0,0,0
07,0090160001,3,7,4,20250812_135901,0,7,0,0,0,0,0,0
07,0090160002,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0090160003,10,0,-10,20250812_135901,0,0,0,0,0,0,0,0
07,0090160006,4,9,5,20250812_135901,0,9,0,0,0,0,0,0
07,0090160018,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0090160020,0,1,1,20250812_135901,0,1,0,0,0,0,0,0
07,0090160026,0,9,9,20250812_135901,0,9,0,0,0,0,0,0
07,0090160029,6,10,4,20250812_135901,0,10,0,0,0,0,0,0
07,0090160030,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0090160032,10,6,-4,20250812_135901,0,6,0,0,0,0,0,0
07,0090160034,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0090160035,7,10,3,20250812_135901,0,10,0,0,0,0,0,0
07,0090170002,10,0,-10,20250812_135901,0,0,0,0,0,0,0,0
07,0090170006,10,1,-9,20250812_135901,0,1,0,0,0,0,0,0
07,0090170014,2,4,2,20250812_135901,0,4,0,0,0,0,0,0
07,0090170038,3,6,3,20250812_135901,0,6,0,0,0,0,0,0
07,0090170040,10,0,-10,20250812_135901,0,0,0,0,0,0,0,0
07,0090170043,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0090170060B,4,7,3,20250812_135901,0,7,0,0,0,0,0,0
07,0090170061,0,2,2,20250812_135901,0,2,0,0,0,0,0,0
07,0090170068,0,1,1,20250812_135901,0,1,0,0,0,0,0,0
07,0090170069,0,10,10,20250812_135901,0,10,0,0,0,0,0,0
07,0090180001,10,5,-5,20250812_135901,0,5,0,0,0,0,0,0
